BookId,Book_Title,Author,Main Genre,Sub Genre,Type,Price,Rating,No. of People rated,Sales,URLs
B4772,The Bengalis: A Portrait of a Community,Sudeep Chakravarti,Society & Social Sciences,Anthropology,Kindle Edition,575.70,4.4,239,137592.3,https://www.amazon.in/Bengalis-Sudeep-Chakravarti-ebook/dp/B0773NC7MD/ref=zg_bs_g_1318217031_d_sccl_17/000-0000000-0000000?psc=1
B4773,The Berenstain Bears and Too Much TV,Stan Berenstain,Children's Books,Computers & Technology,Paperback,169.00,4.8,2114,357266,https://www.amazon.in/Berenstain-Bears-Much-First-Books/dp/0394865707/ref=zg_bs_g_67803464031_d_sccl_12/000-0000000-0000000?psc=1
B4774,The BERMUDA TRIANGLE: The Strange & Unexplained Mysteries of the Deep,Anna Revell,"Sciences, Technology & Medicine",Transportation & Automotive,Kindle Edition,192.00,3.8,82,15744,https://www.amazon.in/BERMUDA-TRIANGLE-Strange-Unexplained-Mysteries-ebook/dp/B074TV9ZBN/ref=zg_bs_g_1318215031_d_sccl_10/000-0000000-0000000?psc=1
B4775,The Best Man (Alpha Men Book 2),Natasha Anders,Romance,Small Town Romance,Kindle Edition,114.79,4.3,2906,333579.74,https://www.amazon.in/Best-Man-Alpha-Men-Book-ebook/dp/B0786D3FQK/ref=zg_bs_g_92041937031_d_sccl_15/000-0000000-0000000?psc=1
B4776,The Best of Sherlock Holmes (Set of 2 Books),Sir Arthur Conan Doyle,"Crime, Thriller & Mystery",Thrillers and Suspense,Paperback,349.00,4.6,2239,781411,https://www.amazon.in/Best-Sherlock-Holmes-Set-Books/dp/9388810538/ref=zg_bs_g_22960213031_d_sccl_18/000-0000000-0000000?psc=1
B4777,The Bhagavad Gita: God Talks With Arjuna (2 Vol Set): The Bhagavad Gita (Set Of 2 Vol),Paramahansa Yogananda,Reference,Library & Information Science,Paperback,575.00,4.7,1406,808450,https://www.amazon.in/God-Talks-Arjuna-Bhagavad-Volumes/dp/8189535013/ref=zg_bs_g_1318187031_d_sccl_16/000-0000000-0000000?psc=1
B4778,The Bhagwat Gita,R.R. Varma,Religion,Hinduism,Paperback,189.00,4.6,965,182385,https://www.amazon.in/Bhagwat-Gita-R-R-Varma/dp/8172344791/ref=zg_bs_g_1318194031_d_sccl_9/000-0000000-0000000?psc=1
B4779,The Bicycle Artisans,Will Jones,Sports,Cycling,Hardcover,"1,443.00",3.9,37,53391,https://www.amazon.in/Bicycle-Artisans-Will-Jones/dp/0500517290/ref=zg_bs_g_1318246031_d_sccl_7/000-0000000-0000000?psc=1
B4780,The Big Book of Dashboards: Visualizing Your Data Using Real-World Business Scenarios,Steve Wexler,"Computing, Internet & Digital Media",Software,Kindle Edition,"1,966.79",4.6,792,1557697.68,https://www.amazon.in/Big-Book-Dashboards-Visualizing-Real-World-ebook/dp/B071Z6XJJX/ref=zg_bs_g_1318117031_d_sccl_28/000-0000000-0000000?psc=1
B4781,The Big Shots: Edwardian Shooting Parties,Jonathon G. Ruffer,Sports,Field Sports,Hardcover,"13,018.76",4.8,8,104150.08,https://www.amazon.in/Big-Shots-Edwardian-Shooting-Parties/dp/1870948386/ref=zg_bs_g_1318253031_d_sccl_29/000-0000000-0000000?psc=1
B4782,"The Billionaire and The Nanny: A Steamy, Enemies to Lovers, Billionaire Romance (The Manhattan Billionaires Book 1)",Kyra Seth,Romance,Multicultural & Interracial,Kindle Edition,99.00,4.3,73,7227,https://www.amazon.in/Billionaire-Nanny-Enemies-Manhattan-Billionaires-ebook/dp/B0CJPMTBB1/ref=zg_bs_g_89265409031_d_sccl_14/000-0000000-0000000?psc=1
B4783,The Billionaire's Baby (Seduced by the Billionaire Book 3),Nadia Lee,Romance,Alpha Male,Kindle Edition,410.00,3.9,3024,1239840,https://www.amazon.in/Pregnant-Billionaire-Baby-Seduced-Book-ebook/dp/B00I54CPVA/ref=zg_bs_g_92041942031_d_sccl_2/000-0000000-0000000?psc=1
B4784,The Billionaire's Twin Lessons (Lone Star Sweethearts),Holly Rayner,Romance,Western & Frontier,Kindle Edition,82.00,4.4,469,38458,https://www.amazon.in/Billionaires-Twin-Lessons-Lone-Sweethearts-ebook/dp/B0CPTHMJ98/ref=zg_bs_g_89265404031_d_sccl_13/000-0000000-0000000?psc=1
B4785,THE BIRD WITH GOLDEN WINGS,Sudha Murty,Literature & Fiction,Classic Fiction,Paperback,139.00,4.6,3790,526810,https://www.amazon.in/BIRD-GOLDEN-WINGS-Sudha-Murty/dp/0143334255/ref=zg_bs_g_1318159031_d_sccl_1/000-0000000-0000000?psc=1
B4786,The Blood of Olympus (Heroes of Olympus Book 5),Rick Riordan,Children's Books,Fantasy,Paperback,280.00,4.7,42350,11858000,https://www.amazon.in/Blood-Olympus-Heroes-Book/dp/0141339241/ref=zg_bs_g_67803457031_d_sccl_8/000-0000000-0000000?psc=1
B4787,The Bloody Bride (The Rocchetti Dynasty Book 1),Bree Porter,Romance,Mafia Romance,Kindle Edition,69.00,4.3,1822,125718,https://www.amazon.in/Bloody-Bride-Rocchetti-Dynasty-Book-ebook/dp/B0852KY3J6/ref=zg_bs_g_92041939031_d_sccl_12/000-0000000-0000000?psc=1
B4788,"The Body Keeps the Score: Mind, Brain and Body in the Transformation of Trauma",Bessel van der Kolk,Religion,New Age & Spirituality,Paperback,476.00,4.7,24109,11475884,https://www.amazon.in/Body-Keeps-Score-Bessel-Kolk/dp/0141978619/ref=zg_bs_g_10533825031_d_sccl_21/000-0000000-0000000?psc=1
B4789,The Body: A Guide for Occupants,Bill Bryson,"Sciences, Technology & Medicine",Biology & Life Sciences,Audible Audiobook,721.00,4.6,18920,13641320,https://www.amazon.in/Body-Guide-Occupants/dp/B07MVLD6BJ/ref=zg_bs_g_1318206031_d_sccl_19/000-0000000-0000000?psc=1
B4790,The Bodyguard Proposal: A steamy romantic comedy,Sookh Kaur,Romance,Multicultural & Interracial,Kindle Edition,80.00,4.3,4,320,https://www.amazon.in/Bodyguard-Proposal-steamy-romantic-comedy-ebook/dp/B0CVF3FP9V/ref=zg_bs_g_89265409031_d_sccl_17/000-0000000-0000000?psc=1
B4791,The Book of Doors: A Novel,Gareth Brown,Romance,Science Fiction,Kindle Edition,629.78,4.7,4,2519.12,https://www.amazon.in/Book-Doors-Novel-Gareth-Brown-ebook/dp/B0C592691B/ref=zg_bs_g_89265412031_d_sccl_19/000-0000000-0000000?psc=1
B4792,The Book of Five Rings (Illustrated Edition),Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Hardcover,783.00,4.4,313,245079,https://www.amazon.in/Book-Five-Rings-Illustrated/dp/1515422763/ref=zg_bs_g_1318240031_d_sccl_7/000-0000000-0000000?psc=1
B4793,The Book of Five Rings | Miyamoto Musashi | Hardcover | International bestseller book,Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Hardcover,98.00,4.4,4130,404740,https://www.amazon.in/Miyamoto-Musashi-Hardcover-International-bestseller/dp/8196198817/ref=zg_bs_g_1318240031_d_sccl_7/000-0000000-0000000?psc=1
B4794,The Book of Five Rings: A Classic Text on the Japanese Way of the Sword (Shambhala Library),Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Mass Market Paperback,418.89,4.5,2074,868777.86,https://www.amazon.in/Book-Five-Rings-Japanese-Shambhala/dp/1590302486/ref=zg_bs_g_1318240031_d_sccl_3/000-0000000-0000000?psc=1
B4795,The Book of Five Rings: A Graphic Novel,Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Paperback,823.55,4.7,239,196828.45,https://www.amazon.in/Book-Five-Rings-Graphic-Novel/dp/1611800129/ref=zg_bs_g_1318240031_d_sccl_28/000-0000000-0000000?psc=1
B4796,The Book Of Five Rings: Miyamoto Musashi,D E Tarver,Sports,Combat Sports & Self-Defence,Paperback,588.00,4.4,313,184044,https://www.amazon.in/Book-Five-Rings-Miyamoto-Musashi/dp/059530124X/ref=zg_bs_g_1318240031_d_sccl_18/000-0000000-0000000?psc=1
B4797,The Book of Five Rings: The Strategy of the Samurai,Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Kindle Edition,105.00,4.7,70,7350,https://www.amazon.in/Book-Five-Rings-Strategy-Samurai-ebook/dp/B07DCYMNFM/ref=zg_bs_g_1318240031_d_sccl_12/000-0000000-0000000?psc=1
B4798,THE BOOK OF ICHIGO ICHIE,Francesc Miralles,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,Hardcover,340.00,4.6,1865,634100,https://www.amazon.in/BOOK-ICHIGO-ICHIE-Francesc-Miralles/dp/1529401291/ref=zg_bs_g_1318125031_d_sccl_8/000-0000000-0000000?psc=1
B4799,"The Book of Ichigo Ichie: The Art of Making the Most of Every Moment, the Japanese Way",Francesc Miralles,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,Audible Audiobook,873.00,4.6,1865,1628145,https://www.amazon.in/Book-Ichigo-Ichie-Making-Japanese/dp/B07XTJ55TT/ref=zg_bs_g_1318125031_d_sccl_16/000-0000000-0000000?psc=1
B4800,The Book Of Kubernetes: A Complete Guide to Container Orchestration,Alan Hohn,"Computing, Internet & Digital Media",Operating Systems,Paperback,"3,573.00",4.3,24,85752,https://www.amazon.in/Book-Kubernetes-Complete-Container-Orchestration/dp/1718502648/ref=zg_bs_g_1318115031_d_sccl_27/000-0000000-0000000?psc=1
B4801,The Book Of Man,Osho,Society & Social Sciences,Society & Culture,Paperback,200.00,4.6,561,112200,https://www.amazon.in/Book-Man-Osho/dp/0143420607/ref=zg_bs_g_1318222031_d_sccl_17/000-0000000-0000000?psc=1
B4802,The Book of Why: The New Science of Cause and Effect (Penguin Science),Judea Pearl,"Computing, Internet & Digital Media",Computer Science,Kindle Edition,265.06,4.4,2037,539927.22,https://www.amazon.in/Book-Why-Science-Cause-Effect-ebook/dp/B077YGFJ8N/ref=zg_bs_g_1318108031_d_sccl_16/000-0000000-0000000?psc=1
B4803,The Book of Wisdom: The Heart of Tibetan Buddhism,Osho,Religion,Buddhism,Audible Audiobook,586.00,4.7,201,117786,https://www.amazon.in/Book-Wisdom-Heart-Tibetan-Buddhism/dp/B079RLXK6G/ref=zg_bs_g_1318190031_d_sccl_24/000-0000000-0000000?psc=1
B4804,The Boy in the Striped Pyjamas,John Boyne,Teen & Young Adult,History,Audible Audiobook,513.00,4.6,28155,14443515,https://www.amazon.in/Boy-Striped-Pyjamas/dp/B079WW58HK/ref=zg_bs_g_67803450031_d_sccl_10/000-0000000-0000000?psc=1
B4805,The Boy in the Striped Pyjamas: Read John BoyneÉ??s powerful classic ahead of the sequel ALL THE BROKEN PLACES (Vintage Children's Classics),John Boyne,Children's Books,Historical Fiction,Kindle Edition,216.82,4.6,2349,509310.18,https://www.amazon.in/Striped-Pyjamas-Vintage-Childrens-Classics-ebook/dp/B008PUF3VS/ref=zg_bs_g_1318088031_d_sccl_20/000-0000000-0000000?psc=1
B4806,The Boys in the Boat,Daniel James Brown,Sports,Sporting Events & Organisations,Paperback,414.00,4.6,83479,34560306,https://www.amazon.in/Boys-Boat-Daniel-James-Brown/dp/1447210980/ref=zg_bs_g_1318275031_d_sccl_2/000-0000000-0000000?psc=1
B4807,The Brain: The Story of You,David Eagleman,"Sciences, Technology & Medicine",Biology & Life Sciences,Kindle Edition,329.57,4.6,5647,1861081.79,https://www.amazon.in/Brain-Story-You-David-Eagleman-ebook/dp/B00VKAZENW/ref=zg_bs_g_1318206031_d_sccl_26/000-0000000-0000000?psc=1
B4808,"The Brainstorms Healer: Epilepsy in Our Experience - Stories of Health Care Professionals as Care Providers and Patients (Brainstorms Series, 4)",Steven C. Schachter,Medicine & Health Sciences,Administration & Policy,Paperback,897.00,0,0,0,https://www.amazon.in/Brainstorms-Healer-Experience-Professionals-Providers/dp/0781716888/ref=zg_bs_g_4149550031_d_sccl_22/000-0000000-0000000?psc=1
B4809,The Bride's Runaway Billionaire (Three BFFs and a Wedding Book 3),Pippa Grant,Romance,Romantic Comedy,Kindle Edition,449.00,4.5,4356,1955844,https://www.amazon.in/Brides-Runaway-Billionaire-Three-Wedding-ebook/dp/B0CRD62VH3/ref=zg_bs_g_86208348031_d_sccl_5/000-0000000-0000000?psc=1
B4810,The Brilliant World of Tom Gates (Tom Gates series Book 1),Liz Pichon,Children's Books,"Family, Personal & Social Issues",Kindle Edition,304.07,4.6,8275,2516179.25,https://www.amazon.in/Brilliant-World-Tom-Gates-Book-ebook/dp/B00DY5XIT8/ref=zg_bs_g_1318077031_d_sccl_8/000-0000000-0000000?psc=1
B4811,The Brothers Karamazov ( Unabridged Classics),Fyodor Dostoevsky,Literature & Fiction,Classic Fiction,Paperback,280.00,4.5,844,236320,https://www.amazon.in/Originals-Brothers-Karamazov-Fyodor-Dostoevsky/dp/9352763343/ref=zg_bs_g_1318159031_d_sccl_25/000-0000000-0000000?psc=1
B4812,The Buddha and His Dhamma (Hindi),Dr. B.R. Ambedkar,Religion,Buddhism,Paperback,250.00,4.5,483,120750,https://www.amazon.in/Buddha-His-Dhamma-Hindi-First/dp/9385582089/ref=zg_bs_g_1318190031_d_sccl_4/000-0000000-0000000?psc=1
B4813,The Buddha Said: Meeting the Challenge of Life's Difficulties,Osho,Religion,Buddhism,Audible Audiobook,586.00,4.6,93,54498,https://www.amazon.in/Buddha-Said-Meeting-Challenge-Difficulties/dp/B079K44XFM/ref=zg_bs_g_1318190031_d_sccl_12/000-0000000-0000000?psc=1
B4814,The C*ck Down the Block (The Cocky Kingmans Book 1),Amy Award,Romance,Sports,Kindle Edition,299.00,4.1,7582,2267018,https://www.amazon.in/Down-Block-Cocky-Kingmans-Book-ebook/dp/B0BH27GP2Q/ref=zg_bs_g_89265407031_d_sccl_26/000-0000000-0000000?psc=1
B4815,The Captive: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,Action & Adventure,Kindle Edition,99.00,4.3,796,78804,https://www.amazon.in/Captive-Dark-Suspenseful-Passionate-Romance-ebook/dp/B077QZSYG1/ref=zg_bs_g_86208349031_d_sccl_28/000-0000000-0000000?psc=1
B4816,The Car Book,DK,"Sciences, Technology & Medicine",Transportation & Automotive,Hardcover,"1,699.00",4.6,102,173298,https://www.amazon.in/Car-Book-Definitive-Visual-History/dp/0241446570/ref=zg_bs_g_1318215031_d_sccl_15/000-0000000-0000000?psc=1
B4817,THE CHEAT SHEET: TikTok made me buy it! The friends-to-lovers rom-com hit sensation!,Sarah Adams,"Arts, Film & Photography",Music,Paperback,413.00,4.2,17341,7161833,https://www.amazon.in/Cheat-Sheet-friends-lovers-sensation/dp/1472297032/ref=zg_bs_g_1318059031_d_sccl_24/000-0000000-0000000?psc=1
B4818,The Checklist Manifesto: How to Get Things Right,Atul Gawande,Literature & Fiction,Essays,Kindle Edition,188.33,4.4,13155,2477481.15,https://www.amazon.in/Checklist-Manifesto-How-Things-Right-ebook/dp/B086XF436Z/ref=zg_bs_g_1318172031_d_sccl_16/000-0000000-0000000?psc=1
B4819,The Children's Book of Money Sense (Star Rewards - Life Skills for Kids),Sophie Giles,Children's Books,Money & Jobs,Paperback,350.00,4.6,52,18200,https://www.amazon.in/Childrens-Book-Money-Sense-Rewards/dp/178270065X/ref=zg_bs_g_1318096031_d_sccl_29/000-0000000-0000000?psc=1
B4820,The Children's Machine: Rethinking School In The Age Of The Computer,Seymour Papert,"Computing, Internet & Digital Media",Software,Paperback,"1,300.00",4.5,36,46800,https://www.amazon.in/Childrens-Machine-Seymour-Papert/dp/0465010636/ref=zg_bs_g_1318117031_d_sccl_18/000-0000000-0000000?psc=1
B4821,The Chimp and the River É?? How AIDS Emerged from an African Forest,David Quammen,Medicine & Health Sciences,Research,Paperback,"1,110.00",4.6,395,438450,https://www.amazon.in/Chimp-River-Emerged-African-Forest/dp/0393350843/ref=zg_bs_g_4149699031_d_sccl_27/000-0000000-0000000?psc=1
B4822,"The Chimp Paradox: The Acclaimed Mind Management Programme to Help You Achieve Success, Confidence and Happiness",Prof Steve Peters,Sports,Training & Coaching,Audible Audiobook,957.00,4.6,17212,16471884,https://www.amazon.in/Chimp-Paradox-Acclaimed-Management-Confidence/dp/B079WVGWSM/ref=zg_bs_g_1318279031_d_sccl_8/000-0000000-0000000?psc=1
B4823,The Choice : A true story of hope,Edith Eger,"Biographies, Diaries & True Accounts",True Accounts,Paperback,407.00,4.7,28713,11686191,https://www.amazon.in/Choice-true-story-hope/dp/1846045126/ref=zg_bs_g_1318067031_d_sccl_14/000-0000000-0000000?psc=1
B4824,The Christmas Guest,Mary Lantz,Romance,Amish,Kindle Edition,83.00,4.5,600,49800,https://www.amazon.in/Christmas-Guest-Mary-Lantz-ebook/dp/B0BN2RGF3R/ref=zg_bs_g_89265413031_d_sccl_15/000-0000000-0000000?psc=1
B4825,The Christmas Love and Hope Collection (Clean and Wholesome Romance): 20 Book Clean and Wholesome Box Set (Mail Order Bride Box Sets),Faith Johnson,Romance,Amish,Kindle Edition,99.00,4.5,66,6534,https://www.amazon.in/Christmas-Collection-Clean-Wholesome-Romance-ebook/dp/B0CMD2BTDB/ref=zg_bs_g_89265413031_d_sccl_19/000-0000000-0000000?psc=1
B4826,The Christmas Wish (The Finches Book 3),M.A. Nichols,Romance,Holidays,Kindle Edition,399.00,4.3,969,386631,https://www.amazon.in/Christmas-Wish-Finches-Book-ebook/dp/B0B9R8G9P6/ref=zg_bs_g_89265411031_d_sccl_7/000-0000000-0000000?psc=1
B4827,The Chutney Life: 100 Easy-to-Make Indian-Inspired Recipes,Palak Patel,"Crafts, Home & Lifestyle",Home & House Maintenance,Hardcover,"2,634.00",4.7,92,242328,https://www.amazon.in/Chutney-Life-Easy-make-Indian-inspired/dp/141976439X/ref=zg_bs_g_1318124031_d_sccl_13/000-0000000-0000000?psc=1
B4828,"The City of Tomorrow É?? Sensors, Networks, Hackers, and the Future of Urban Life (THE FUTURE SERIES)",Carlo Ratti,Science & Mathematics,Environmental Studies,Hardcover,"1,939.00",4,61,118279,https://www.amazon.in/City-Tomorrow-Sensors-Networks-Hackers/dp/0300204809/ref=zg_bs_g_4149719031_d_sccl_17/000-0000000-0000000?psc=1
B4829,THE CLASH OF CIVILIZATIONS AND THE REMAKING OF WORLD ORD,S. P. Huntington,Politics,International Relations & Globalization,Paperback,292.00,4.4,423,123516,https://www.amazon.in/CLASH-CIVILIZATIONS-REMAKING-WORLD-ORD/dp/014026731X/ref=zg_bs_g_1318179031_d_sccl_8/000-0000000-0000000?psc=1
B4830,The Clinical Audit Book,Clare Morell,Medicine & Health Sciences,Administration & Policy,Paperback,"2,784.51",4.5,12,33414.12,https://www.amazon.in/Clinical-Audit-Book-Morell/dp/070202418X/ref=zg_bs_g_4149550031_d_sccl_6/000-0000000-0000000?psc=1
B4831,The Collected Works of Atul Gawande : The Checklist Manifesto + Better + Being Mortal + Complications,GAWANDE ATUL,Medicine & Health Sciences,Administration & Policy,Paperback,837.69,4.7,49,41046.81,https://www.amazon.in/Collected-Works-Atul-Gawande-Complications/dp/0143456814/ref=zg_bs_g_4149550031_d_sccl_12/000-0000000-0000000?psc=1
B4832,"The Comfort Crisis: Embrace Discomfort T: Embrace Discomfort To Reclaim Your Wild, Happy, Healthy Self",Michael Easter,Travel,Travel & Holiday Guides,Hardcover,829.00,4.7,5271,4369659,https://www.amazon.in/Comfort-Crisis-Embrace-Discomfort-Reclaim/dp/0593138767/ref=zg_bs_g_1318297031_d_sccl_6/000-0000000-0000000?psc=1
B4833,The Communication Book: 44 Ideas for Better Conversations Every Day,Mikael Krogerus,Business & Economics,Industries,Kindle Edition,185.23,4.2,951,176153.73,https://www.amazon.in/Communication-Book-Ideas-Better-Conversations-ebook/dp/B0762DB43J/ref=zg_bs_g_1318071031_d_sccl_1/000-0000000-0000000?psc=1
B4834,The Complete Book of Snooker Shots,David Horrix,Sports,"Pool, Billiards & Snooker",Paperback,"1,549.00",4.3,60,92940,https://www.amazon.in/Complete-Book-Snooker-Shots/dp/1785003577/ref=zg_bs_g_1318270031_d_sccl_4/000-0000000-0000000?psc=1
B4835,The Complete Book Of Softball Drills: easy guide to perfect your softball drills today! (Fastpitch Softball Drills),Gary leland,Sports,Softball,Kindle Edition,231.28,3.9,16,3700.48,https://www.amazon.in/Complete-Book-Softball-Drills-Fastpitch-ebook/dp/B00K5CC2FY/ref=zg_bs_g_1318274031_d_sccl_16/000-0000000-0000000?psc=1
B4836,"The Complete Book of Yoga: Karma Yoga, Bhakti Yoga, Raja Yoga, Jnana Yoga",Swami Vivekananda,Religion,New Age & Spirituality,Paperback,199.00,4.6,3187,634213,https://www.amazon.in/Complete-Book-Yoga-Karma-Bhakti/dp/9389178789/ref=zg_bs_g_10533825031_d_sccl_20/000-0000000-0000000?psc=1
B4837,"The Complete Color Harmony, Pantone Edition: Expert Color Information for Professional Results",Leatrice Eiseman,"Arts, Film & Photography",Theory & Criticism,Flexibound,997.00,4.7,1012,1008964,https://www.amazon.in/Complete-Color-Harmony-Pantone-Professional/dp/1631592963/ref=zg_bs_g_1318057031_d_sccl_16/000-0000000-0000000?psc=1
B4838,"The Complete HVAC for Beginners 2024: [4 in 1] The Updated DIY Guide to Heating, Ventilation, and Air Conditioning Systems | Residential & Commercial Solutions, Practical HVAC Tips & Tricks.",Matthew Gearhart,"Crafts, Home & Lifestyle",Home & House Maintenance,Kindle Edition,449.00,0,0,0,https://www.amazon.in/Complete-HVAC-Beginners-2024-Conditioning-ebook/dp/B0CV19KFTX/ref=zg_bs_g_1318124031_d_sccl_16/000-0000000-0000000?psc=1
B4839,The Complete Peanuts Vol. 1: 1950-1952,Charles Schulz,Comics & Mangas,Comics,Kindle Edition,"1,678.95",4.7,1013,1700776.35,https://www.amazon.in/Complete-Peanuts-Vol-1950-1952-ebook/dp/B0172CK2V0/ref=zg_bs_g_15705395031_d_sccl_3/000-0000000-0000000?psc=1
B4840,The Complete Rhyming Dictionary: Updated and Expanded,Clement Wood,Reference,Dictionaries & Thesauruses,Mass Market Paperback,366.69,4.6,2804,1028198.76,https://www.amazon.in/Complete-Rhyming-Dictionary-Updated-Expanded/dp/0440212057/ref=zg_bs_g_15412161031_d_sccl_8/000-0000000-0000000?psc=1
B4841,The Complete Uxbridge English Dictionary,"Jon Garden, Graeme,Brooke-Taylor, Tim,Cryer, Barry,Naismith",Sports,Winter Sports,Paperback,578.49,4.6,325,188009.25,https://www.amazon.in/Complete-Uxbridge-English-Dictionary-Havent/dp/1784756490/ref=zg_bs_g_1318289031_d_sccl_24/000-0000000-0000000?psc=1
